sample,Akashiwo.sanguinea,Alexandrium.andersonii,Alexandrium.hiranoi,Alexandrium.ostenfeldii,Alexandrium.tamarense,Amphidinium.klebsii,Azadinium.poporum,Chrysochromulina.leadbeateri,Dinophysis.acuminata,Dinophysis.miles,Fibrocapsa.japonica,Gonyaulax.spinifera,Gymnodinium.catenatum,Heterosigma.akashiwo,Karenia.mikimotoi,Karlodinium.veneficum,Lingulodinium.polyedra,Margalefidinium.fulvescens,Margalefidinium.polykrikoides,Polykrikos.hartmannii,Prorocentrum.cordatum,Prorocentrum.rhathymum,Protoceratium.reticulatum,Protoperidinium.crassipes,Prymnesium.parvum,Prymnesium.polylepis,Pseudo.nitzschia.australis,Pseudo.nitzschia.cuspidata,Pseudo.nitzschia.delicatissima,Pseudochattonella.verruculosa,Alexandrium.cohorticula,Asterionellopsis.glacialis,Aureococcus.anophagefferens,Chaetoceros.curvisetus,Chaetoceros.debilis,Chaetoceros.diadema,Chaetoceros.lorenzianus,Chaetoceros.pseudocurvisetus,Chaetoceros.rostratus,Chaetoceros.simplex,Chaetoceros.socialis,Chaetoceros.tenuissimus,Chaetoceros.throndsenii,Coscinodiscus.radiatus,Cyclotella.meneghiniana,Cylindrotheca.closterium,Dictyocha.fibula,Dunaliella.salina,Eucampia.zodiacus,Gonyaulax.polygramma,Gonyaulax.verior,Guinardia.flaccida,Halamphora.coffeiformis,Heterocapsa.triquetra,Lauderia.annulata,Lepidodinium.chlorophorum,Leptocylindrus.danicus,Levanderina.fissa,Nitzschia.longissima,Noctiluca.scintillans,Plagioselmis.prolonga,Prorocentrum.triestinum,Protodinium.simplex,Pseudocochlodinium.profundisulcus,Pyrophacus.steinii,Skeletonema.marinoi,Teleaulax.acuta,Tenuicylindrus.belgicus,Thalassiosira.allenii,Thalassiosira.curviseriata,Thalassiosira.mala,Thalassiosira.pseudonana,Thalassiosira.weissflogii,Tripos.fusus
EnvQDSumMR2,-0.357360852,-0.280077147,-0.093212279,-0.284046569,-0.214592355,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.255348677,-0.283548616,0.00505543,-0.421386547,-0.251617635,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.517813206,-0.370657716,-0.18931505,-0.308086047,0.238565537,-0.290732029,0.131602326,-0.291484372,0.008473826,-0.307471892,-0.1535903,-0.326679014,3.921845843,-0.269957231,-0.354664883,-0.503873237,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,2.821704184,-0.240655382,-0.218948111,1.245554308,-0.362328511,-0.24678635,0.267787206,-0.451174989,-0.259120905,-0.219832219,-0.39600149,-0.392064364,-0.482373311,-0.242098282,-0.501385925,-0.203996648,-0.239439191,-0.402340799,-0.500320858,-0.193391614,-0.382955385,-0.314898158,1.478547235,4.644431287,-0.195291957,-0.283128788,-0.40408093,-0.237073352,-0.536446415,-0.313713968,-0.283899721,-0.149592532,0.362849133
EnvQDSumMR3,-0.36152305,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.354545922,-0.5060003,-0.210802545,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.433645689,-0.370657716,4.164931092,-0.308086047,0.585569955,-0.5491605,-0.406504961,-0.291484372,-0.185557961,-0.271459908,-0.1535903,-0.326679014,0.284650101,-0.269957231,-0.354664883,-0.251387737,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,4.171252014,-0.240655382,-0.204616396,0.427887049,-0.359316201,-0.177212261,-0.104416365,-0.451174989,-0.259120905,-0.219832219,-0.369301499,-0.349904716,-0.36908443,-0.242098282,-0.501385925,-0.245153866,-0.377692783,-0.402340799,-0.481409799,-0.217353942,-0.354790992,-0.309433548,1.478547235,9.508263711,-0.277021419,-0.372471434,-0.40408093,-0.408138045,-0.536446415,-0.311175785,0.069056689,-0.149592532,-0.23983709
EnvQDSumPort1,-0.34487426,-0.280077147,-0.093212279,-0.284046569,-0.201366767,-0.174143286,-0.436818508,0.844082837,-0.350317999,-0.254397594,-0.255348677,-0.283548616,-0.460044146,-0.154024048,-0.251617635,-0.493924212,0.8493858,-0.186706385,-0.153540608,-0.34832932,-0.601980724,-0.679259615,-0.18931505,-0.308086047,0.585569955,0.226124912,-0.406504961,-0.291484372,-0.261784735,-0.163423953,-0.1535903,-0.326679014,0.284650101,0.008058425,0.492846006,-0.453376137,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.279177626,-0.240655382,-0.204616396,4.334998936,-0.410525471,-0.223594987,-0.046859112,-0.488418685,-0.259120905,-0.219832219,-0.449401471,-0.401433175,0.176762,-0.242098282,-0.44552458,-0.286311085,-0.377692783,-0.542285425,-0.538142977,0.765101502,-0.407599229,-0.336756598,-0.282311608,-0.219401136,-0.399615612,0.342269735,-0.40408093,-0.408138045,-0.536446415,-0.313713968,-0.283899721,-0.149592532,-0.23983709
EnvQDSumPort2,-0.36152305,-0.280077147,-0.313097654,-0.284046569,-0.207979561,-0.174143286,-0.436818508,2.106775861,-0.350317999,-0.254397594,-0.255348677,-0.283548616,0.00505543,0.2470197,-0.5060003,-0.210802545,0.295176625,-0.186706385,-0.153540608,-0.34832932,-0.644064483,-0.679259615,-0.18931505,2.15660233,-0.455443298,1.259838794,0.131602326,-0.291484372,0.091630306,-0.235447923,-0.1535903,-0.326679014,-0.442789047,-0.269957231,-0.354664883,-0.352381937,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.044262337,-0.240655382,-0.19028468,4.076106928,-0.395463921,-0.223594987,-0.142787867,-0.451174989,-0.259120905,-0.219832219,-0.342601509,-0.298376256,0.135566043,-0.242098282,-0.501385925,-0.286311085,-0.377692783,-0.542285425,-0.500320858,0.884913142,-0.40407868,-0.331291988,-0.282311608,-0.219401136,-0.372372458,0.181452972,-0.40408093,-0.408138045,-0.536446415,-0.316252152,-0.283899721,-0.149592532,-0.105906818
EnvQDSumPort3,-0.36152305,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,0.844082837,0.992567664,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.287705297,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.559896965,-0.679259615,-0.18931505,-0.308086047,0.065063328,0.742981853,-0.406504961,-0.291484372,0.216365027,-0.307471892,-0.1535903,-0.326679014,1.739528398,-0.269957231,-0.354664883,-0.352381937,-0.269748049,3.253876652,-0.258212072,-0.17340946,-0.268343839,-0.11068666,-0.240655382,-0.218948111,6.246484928,-0.404500851,-0.269977713,-0.161973618,-0.488418685,-0.259120905,-0.219832219,-0.39600149,-0.354589121,-0.317589483,-0.242098282,-0.529316597,-0.286311085,-0.377692783,-0.542285425,-0.509776388,0.213967961,-0.414640327,-0.309433548,-0.282311608,-0.219401136,-0.385994035,-0.292063052,-0.40408093,-0.408138045,-0.536446415,-0.308637601,-0.283899721,-0.149592532,0.028023454
EnvQDSumPort4,-0.319901074,0.040011021,-0.313097654,-0.284046569,-0.161690002,-0.174143286,-0.436818508,0.844082837,2.335453326,-0.254397594,-0.364868856,-0.283548616,0.470155006,0.781744697,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.433645689,-0.679259615,-0.18931505,-0.308086047,0.238565537,2.293552676,-0.406504961,-0.291484372,0.576709775,-0.307471892,-0.1535903,-0.326679014,1.739528398,0.10073031,0.492846006,-0.352381937,-0.269748049,3.253876652,-0.258212072,-0.17340946,-0.268343839,0.386685709,-0.240655382,-0.204616396,2.149518902,-0.410525471,-0.223594987,-0.069882013,-0.488418685,-0.259120905,-0.219832219,-0.449401471,-0.410801986,0.465133699,-0.242098282,-0.501385925,-0.286311085,-0.331608253,-0.542285425,-0.538142977,2.322652816,-0.382955385,-0.287575107,-0.282311608,-0.219401136,-0.345129304,-0.158049083,-0.40408093,-0.408138045,-0.536446415,-0.306099418,-0.283899721,-0.131800013,0.028023454
EnvQDSumPort5,-0.340712062,-0.280077147,-0.313097654,-0.284046569,-0.194753973,-0.174143286,-0.436818508,4.63216191,7.706995976,-0.254397594,-0.364868856,-0.283548616,2.330553309,1.115947821,-0.251617635,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.475729448,-0.370657716,-0.18931505,-0.308086047,1.626583208,2.810409617,-0.406504961,-0.09284317,-0.046963827,-0.307471892,-0.1535903,-0.326679014,4.649284991,-0.177285346,0.492846006,-0.402879037,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.133368136,0.989361013,-0.19028468,3.700713516,-0.419562402,-0.200403624,-0.02383621,-0.488418685,-0.259120905,-0.219832219,-0.449401471,-0.429539607,0.125267054,-0.242098282,-0.473455252,-0.245153866,-0.377692783,-0.542285425,-0.509776388,2.083029537,-0.40407868,-0.303968938,-0.282311608,-0.219401136,-0.399615612,-0.238457465,-0.40408093,-0.408138045,-0.066417175,-0.308637601,-0.283899721,-0.131800013,0.362849133
EnvQDSumWWTP1,-0.365685247,-0.280077147,-0.313097654,-0.284046569,-0.201366767,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.145828499,-0.283548616,-0.460044146,0.848585322,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.475729448,-0.062055817,-0.18931505,-0.308086047,-0.628945507,0.742981853,-0.406504961,-0.09284317,1.914143167,-0.343483877,-0.1535903,-0.326679014,-0.442789047,-0.177285346,-0.354664883,-0.453376137,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,2.602989949,-0.240655382,-0.175952965,1.308119876,-0.398476231,-0.269977713,0.087441146,-0.26495651,5.700659908,-0.219832219,-0.369301499,-0.106315635,-0.23519757,-0.242098282,-0.585177941,-0.121682211,-0.285523722,-0.542285425,-0.509776388,0.285854944,-0.354790992,-0.314898158,-0.282311608,6.589964257,-0.304264573,-0.336734375,-0.40408093,-0.066008659,-0.536446415,-0.25025938,-0.283899721,-0.131800013,-0.105906818
EnvQDSumWWTP2,-0.365685247,-0.280077147,-0.313097654,-0.284046569,-0.207979561,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.020342799,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.17533986,-0.644064483,-0.370657716,-0.18931505,-0.308086047,-0.628945507,-0.290732029,-0.406504961,-0.09284317,3.327803333,-0.343483877,-0.1535903,-0.326679014,-0.442789047,0.10073031,-0.354664883,-0.453376137,-0.269748049,-0.187004405,-0.258212072,-0.17340946,0.319456951,3.560472264,-0.240655382,-0.161621249,0.537916153,-0.380402371,-0.24678635,0.267787206,-0.041494335,-0.259120905,-0.219832219,-0.449401471,-0.40611758,-0.492672301,-0.242098282,-0.585177941,-0.162839429,-0.239439191,-0.542285425,-0.490865328,-0.193391614,-0.277338911,-0.238393616,-0.282311608,2.698898318,-0.277021419,-0.399274228,-0.40408093,-0.408138045,-0.536446415,-0.252797563,-0.283899721,-0.114007495,-0.306802226
EnvQDSumWWTP3,-0.382334038,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.07313251,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,0.935254582,-0.220864673,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.39156193,-0.679259615,-0.18931505,-0.308086047,-0.455443298,0.226124912,-0.406504961,-0.09284317,4.471204938,-0.307471892,-0.1535903,-0.326679014,0.284650101,-0.08461346,-0.354664883,-0.503873237,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,2.9756142,-0.240655382,-0.218948111,0.710510825,-0.404500851,-0.269977713,0.179532751,-0.451174989,-0.259120905,-0.219832219,-0.369301499,-0.387379959,-0.472074322,-0.242098282,-0.557247269,-0.286311085,-0.377692783,-0.542285425,-0.547598507,-0.24131627,-0.256215616,-0.287575107,-0.282311608,-0.219401136,-0.385994035,-0.399274228,-0.40408093,-0.408138045,-0.536446415,-0.196957525,-0.283899721,-0.131800013,-0.23983709
EnvQDSumWWTP4,-0.37817184,-0.280077147,-0.313097654,-0.251237674,-0.214592355,-0.174143286,-0.436818508,-0.418610187,0.992567664,-0.254397594,-0.145828499,-0.283548616,0.00505543,0.113338451,-0.251617635,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.433645689,-0.679259615,-0.18931505,-0.308086047,0.238565537,1.776695735,-0.406504961,-0.291484372,0.86082775,-0.307471892,-0.1535903,-0.326679014,2.466967546,-0.269957231,-0.354664883,-0.503873237,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,0.960203035,-0.240655382,-0.218948111,2.125787135,-0.374377751,-0.154020899,0.137324099,-0.078738031,-0.259120905,-0.219832219,-0.42270148,-0.420170796,-0.461775333,-0.242098282,-0.585177941,-0.245153866,-0.331608253,-0.542285425,-0.490865328,0.621327535,-0.266777264,-0.325827378,-0.282311608,0.753365348,-0.345129304,-0.300997317,-0.40408093,-0.408138045,-0.536446415,-0.224877544,-0.283899721,-0.131800013,-0.23983709
EnvQDSumWWTP5,-0.369847445,-0.280077147,-0.313097654,-0.284046569,-0.207979561,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,2.785448168,0.00505543,-0.354545922,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.559896965,-0.679259615,-0.18931505,2.15660233,-0.628945507,0.742981853,-0.406504961,-0.09284317,0.202505614,-0.307471892,-0.1535903,-0.326679014,0.284650101,-0.269957231,-0.354664883,-0.503873237,-0.269748049,-0.187004405,2.536553888,-0.17340946,-0.268343839,0.323501597,-0.240655382,-0.218948111,5.126776993,-0.374377751,-0.24678635,0.329181609,-0.413931293,-0.259120905,-0.219832219,-0.342601509,-0.410801986,-0.472074322,-0.242098282,-0.529316597,-0.286311085,-0.377692783,-0.402340799,-0.490865328,-0.097542302,-0.291421108,-0.331291988,-0.282311608,0.753365348,-0.345129304,-0.318865846,-0.40408093,-0.408138045,-0.536446415,-0.242644829,-0.283899721,-0.131800013,-0.172871954
EnvQDWinBeach1,-0.215846136,-0.280077147,-0.313097654,-0.267642122,-0.214592355,-0.174143286,1.745297476,2.106775861,2.335453326,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,0.511530357,2.054170787,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.955118352,0.246546083,-0.18931505,-0.308086047,1.453080999,1.001410323,-0.406504961,-0.291484372,-0.227136202,0.268719865,-0.1535903,0.018774656,0.284650101,-0.177285346,3.882889563,-0.352381937,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.379624163,-0.240655382,0.211003356,-0.456660645,-0.208700698,-0.200403624,-0.303948176,0.628892189,-0.259120905,-0.219832219,0.298198264,-0.326482689,0.197359979,-0.242098282,0.923078355,-0.286311085,-0.377692783,-0.262396173,-0.188288376,0.285854944,-0.062585414,-0.249322836,-0.282311608,-0.219401136,-0.358750881,0.065307532,-0.40408093,-0.408138045,0.873641304,-0.308637601,1.12792592,-0.149592532,-0.23983709
EnvQDWinBeach2,-0.15757537,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,2.836355468,-0.418610187,0.992567664,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.287705297,2.037826343,2.62041412,-0.259032549,-0.186706385,-0.153540608,-0.17533986,0.281778211,-0.370657716,-0.18931505,-0.308086047,0.932574372,0.484553382,-0.406504961,-0.291484372,-0.317222389,0.30473185,-0.1535903,0.018774656,-0.442789047,-0.269957231,3.882889563,-0.453376137,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.433087642,-0.240655382,0.168008209,-0.469605245,-0.196651458,-0.223594987,-0.330808227,0.256455231,-0.259120905,-0.219832219,0.271498273,-0.298376256,0.259153914,-0.242098282,0.811355667,-0.286311085,-0.377692783,-0.402340799,-0.150466256,-0.049617646,0.039510511,-0.107242973,-0.282311608,-0.219401136,-0.358750881,0.047439003,-0.40408093,-0.408138045,3.223787502,-0.308637601,-0.283899721,-0.149592532,-0.306802226
EnvQDWinBeach3,-0.090980209,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,3.563727463,-0.418610187,2.335453326,-0.254397594,-0.364868856,-0.283548616,0.470155006,-0.488227171,1.529061014,0.638562454,-0.259032549,-0.186706385,-0.153540608,-0.0023504,0.660532041,0.246546083,-0.18931505,-0.308086047,1.973587625,1.518267265,0.131602326,-0.291484372,-0.317222389,0.592827729,-0.1535903,-0.326679014,0.284650101,0.10073031,2.187867784,-0.402879037,-0.269748049,-0.187004405,-0.258212072,-0.17340946,0.319456951,-0.366663319,-0.240655382,0.0676862,-0.454503211,-0.142429877,-0.24678635,-0.165810768,1.038572843,-0.259120905,-0.219832219,0.458398207,-0.359273526,0.45483471,-0.242098282,1.230315749,-0.286311085,-0.377692783,-0.122451548,0.539787417,0.237930288,0.00078447,-0.161889075,1.478547235,-0.219401136,-0.399615612,0.056373267,-0.40408093,-0.408138045,2.283729023,-0.316252152,0.422013099,-0.149592532,-0.306802226
EnvQDWinBeach4,-0.244981519,-0.280077147,-0.313097654,-0.284046569,-0.194753973,-0.174143286,2.472669471,-0.418610187,3.678338988,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.287705297,0.002765029,1.487927454,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.660532041,1.17235178,-0.18931505,-0.308086047,1.27957879,-0.032303559,-0.406504961,-0.291484372,-0.351870922,0.30473185,-0.1535903,-0.326679014,-0.442789047,-0.08461346,3.035378674,-0.352381937,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.390964901,-0.240655382,0.239666787,-0.437243744,-0.112306777,-0.200403624,-0.242553772,0.703379581,-0.259120905,-0.219832219,0.485098197,-0.256216608,0.382741785,0.453934279,1.342038437,-0.286311085,-0.377692783,-0.122451548,-0.301754733,0.237930288,-0.052023767,-0.221999786,-0.282311608,-0.219401136,-0.358750881,-0.015100849,-0.40408093,-0.408138045,1.813699783,-0.306099418,1.12792592,-0.149592532,-0.306802226
EnvQDWinBeach5,-0.049358234,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,6.473215442,0.844082837,2.335453326,-0.254397594,-0.364868856,-0.283548616,0.935254582,-0.488227171,1.529061014,1.204805788,-0.259032549,-0.186706385,-0.044461566,-0.08884513,1.207620905,-0.370657716,-0.18931505,-0.308086047,2.667596461,1.259838794,0.131602326,-0.291484372,-0.310292682,0.592827729,-0.1535903,-0.326679014,-0.442789047,0.008058425,0.492846006,-0.150393537,0.616566969,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.353702476,-0.240655382,0.296993649,-0.432928877,-0.259909969,-0.177212261,-0.307785326,1.113060235,-0.259120905,-0.219832219,0.885598055,-0.321798283,1.319949806,-0.242098282,2.29168129,-0.286311085,-0.377692783,-0.402340799,0.568154006,0.836988486,0.120483141,-0.101778363,-0.282311608,-0.219401136,-0.31788615,0.181452972,-0.40408093,-0.408138045,1.343670543,-0.306099418,0.069056689,-0.149592532,-0.306802226
EnvQDWinEs1,-0.340712062,-0.280077147,-0.313097654,-0.267642122,-0.214592355,-0.174143286,-0.07313251,-0.418610187,-0.350317999,-0.254397594,-0.145828499,-0.283548616,-0.460044146,-0.421386547,-0.251617635,0.072319121,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.618448282,-0.679259615,-0.18931505,-0.308086047,-0.628945507,-0.80758897,0.131602326,-0.291484372,-0.338011509,-0.343483877,-0.1535903,-0.326679014,-0.442789047,5.846387191,-0.354664883,2.020981762,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.403925745,-0.240655382,-0.218948111,-0.297010573,-0.383414681,-0.269977713,5.071899272,-0.376687597,-0.259120905,-0.219832219,-0.449401471,-0.242163392,-0.461775333,-0.242098282,-0.557247269,-0.286311085,-0.377692783,0.017493078,-0.481409799,-0.528864204,-0.414640327,-0.314898158,-0.282311608,0.266982106,-0.426858766,-0.354602905,-0.40408093,-0.408138045,-0.536446415,-0.313713968,2.892707972,-0.149592532,-0.306802226
EnvQDWinEs2,-0.357360852,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.03630832,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.044461566,-0.34832932,7.983106076,-0.679259615,-0.18931505,-0.308086047,-0.628945507,-0.80758897,-0.406504961,-0.291484372,-0.344941215,-0.343483877,-0.1535903,-0.326679014,-0.442789047,5.197683995,-0.354664883,1.061536863,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.416886588,-0.240655382,-0.204616396,-0.348788975,-0.356303891,-0.24678635,2.101945007,-0.451174989,-0.259120905,-0.219832219,-0.449401471,-0.359273526,-0.492672301,-0.242098282,-0.585177941,-0.286311085,-0.377692783,0.157437704,-0.538142977,-0.552826532,-0.411119778,-0.325827378,-0.282311608,-0.219401136,-0.440480343,-0.390339963,-0.40408093,-0.408138045,-0.536446415,-0.316252152,5.010446435,-0.149592532,-0.306802226
EnvQDWinEs3,-0.365685247,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.493924212,-0.259032549,-0.186706385,0.064617476,-0.34832932,3.564311399,-0.679259615,-0.18931505,-0.308086047,-0.281941089,-0.80758897,-0.406504961,-0.291484372,-0.331081802,-0.307471892,-0.1535903,-0.326679014,-0.442789047,6.680434158,-0.354664883,3.030923762,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.386104585,-0.240655382,-0.204616396,-0.400567376,-0.377390061,-0.269977713,0.839522587,-0.413931293,-0.259120905,-0.219832219,-0.449401471,-0.382695553,-0.472074322,-0.242098282,-0.501385925,-0.286311085,-0.377692783,-0.402340799,-0.509776388,-0.57678886,-0.414640327,-0.342221208,-0.282311608,-0.219401136,-0.45410192,-0.390339963,-0.40408093,-0.408138045,-0.536446415,-0.316252152,3.598620793,-0.149592532,-0.306802226
EnvQDWinEs4,-0.369847445,-0.280077147,-0.313097654,-0.267642122,-0.207979561,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,1.418039699,-0.370657716,-0.18931505,-0.308086047,-0.628945507,-0.80758897,-0.406504961,-0.291484372,-0.324152095,-0.343483877,-0.1535903,-0.326679014,-0.442789047,1.027449162,-0.354664883,-0.049399337,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.431467537,-0.240655382,-0.218948111,-0.404882243,-0.383414681,-0.269977713,0.114301197,-0.488418685,-0.259120905,-0.219832219,-0.449401471,-0.410801986,-0.533868258,-0.242098282,-0.585177941,-0.286311085,-0.377692783,-0.402340799,-0.547598507,-0.552826532,-0.425201975,-0.336756598,-0.282311608,-0.219401136,-0.45410192,-0.417142757,-0.40408093,-0.408138045,-0.536446415,-0.316252152,1.12792592,-0.149592532,-0.23983709
EnvQDWinEs5,-0.349036457,-0.280077147,-0.313097654,-0.267642122,-0.214592355,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.145828499,-0.283548616,-0.460044146,-0.287705297,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,2.049296082,-0.679259615,-0.18931505,-0.308086047,-0.108438881,-0.5491605,-0.406504961,-0.291484372,-0.317222389,-0.307471892,-0.1535903,-0.326679014,-0.442789047,8.070512435,-0.354664883,3.586391862,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.433087642,-0.240655382,-0.218948111,-0.256019338,-0.383414681,-0.269977713,2.002179102,-0.451174989,-0.259120905,-0.219832219,-0.449401471,-0.401433175,-0.533868258,-0.242098282,-0.473455252,-0.286311085,-0.377692783,-0.122451548,-0.519231918,-0.528864204,-0.425201975,-0.336756598,-0.282311608,-0.219401136,-0.440480343,-0.426077022,-0.40408093,-0.408138045,-0.066417175,-0.316252152,10.657749,-0.131800013,-0.306802226
EnvQDWinMc1,-0.382334038,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.07313251,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.421386547,-0.5060003,-0.210802545,-0.259032549,-0.186706385,-0.153540608,-0.26183459,0.32386197,-0.679259615,-0.18931505,-0.308086047,-0.455443298,-0.80758897,-0.406504961,-0.291484372,-0.289503562,-0.307471892,-0.1535903,-0.326679014,0.284650101,0.008058425,-0.354664883,1.516010763,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.437947959,-0.240655382,-0.175952965,-0.411354543,-0.29003307,-0.269977713,-0.211856571,-0.376687597,-0.259120905,-0.219832219,-0.449401471,-0.265585419,-0.338187462,-0.242098282,-0.473455252,-0.286311085,-0.377692783,-0.122451548,-0.471954269,0.213967961,-0.407599229,-0.331291988,-0.282311608,-0.219401136,-0.290642996,0.422678117,-0.40408093,-0.408138045,0.403612064,-0.313713968,0.77496951,-0.149592532,-0.306802226
EnvQDWinMc2,-0.369847445,-0.280077147,-0.313097654,-0.284046569,-0.201366767,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.210802545,-0.259032549,-0.186706385,-0.044461566,-0.34832932,-0.181143136,-0.679259615,-0.18931505,-0.308086047,-0.281941089,-0.80758897,-0.406504961,-0.291484372,-0.303362975,-0.235447923,-0.1535903,-0.326679014,-0.442789047,0.008058425,-0.354664883,0.758554263,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.416886588,-0.240655382,-0.19028468,-0.413511977,-0.238823799,-0.269977713,-0.261739523,-0.488418685,-0.259120905,-0.219832219,-0.42270148,-0.22342577,-0.399981397,-0.242098282,-0.529316597,-0.286311085,-0.377692783,0.857160833,0.057555399,-0.025655318,-0.393517033,-0.325827378,-0.282311608,-0.219401136,-0.236156688,0.101044591,-0.40408093,-0.408138045,0.403612064,-0.316252152,0.422013099,-0.149592532,-0.306802226
EnvQDWinMc3,-0.382334038,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.488227171,-0.251617635,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.517813206,-0.679259615,-0.18931505,-0.308086047,-0.455443298,-0.80758897,-0.406504961,-0.291484372,-0.303362975,-0.307471892,-0.1535903,-0.326679014,-0.442789047,-0.269957231,-0.354664883,0.657560063,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.386104585,-0.240655382,-0.218948111,-0.456660645,-0.362328511,-0.269977713,-0.280925275,-0.488418685,-0.259120905,-0.219832219,-0.449401471,-0.312429472,-0.441177354,-0.242098282,-0.529316597,-0.286311085,-0.377692783,0.157437704,-0.528687447,-0.409052565,-0.414640327,-0.342221208,-0.282311608,-0.219401136,-0.372372458,-0.024035114,-0.40408093,-0.408138045,-0.536446415,-0.313713968,0.069056689,-0.149592532,-0.23983709
